"词语" "次数"
"养子" 1
"内人" 1
"再造" 1
"军民" 1
"冤孽" 1
"决" 1
"准" 1
"几" 1
"凡是" 1
"出来" 1
"出身" 1
"分" 1
"分忧" 1
"列" 1
"则" 1
"判断" 1
"到底" 1
"前厅" 1
"前朝" 1
"前生" 1
"剖" 1
"剩" 1
"剪" 1
"力" 1
"办" 1
"务" 1
"劳" 1
"勾" 1
"十一二岁" 1
"十二三岁" 1
"十余间" 1
"十八九岁" 1
"半" 1
"卖主" 1
"即时" 1
"却说" 1
"卷" 1
"压服" 1
"厌" 1
"厌恶" 1
"原因" 1
"原有" 1
"取" 1
"取出" 1
"受" 1
"口" 1
"古人" 1
"只不过" 1
"只怕" 1
"只是" 1
"只要" 1
"只见" 1
"叫作" 1
"可巧" 1
"司" 1
"各省" 1
"各种" 1
"各自" 1
"各色" 1
"吉" 1
"同" 1
"同居" 1
"名家" 1
"后事" 1
"后方" 1
"后来" 1
"君子" 1
"君恩诚可待" 1
"吩咐" 1
"听见" 1
"呆霸王" 1
"呈" 1
"命官" 1
"哭" 1
"唯" 1
"商" 1
"商议" 1
"喝" 1
"喝令" 1
"四" 1
"四书" 1
"四十" 1
"四家" 1
"回" 1
"回来" 1
"固" 1
"图" 1
"土" 1
"在家" 1
"地方" 1
"地方官" 1
"坏" 1
"坛" 1
"堂" 1
"堂上" 1
"声" 1
"处治" 1
"备" 1
"复" 1
"外甥" 1
"外省" 1
"夙" 1
"大丈夫" 1
"大人" 1
"大厅" 1
"大家" 1
"大小" 1
"大族" 1
"大概" 1
"大约" 1
"大道理" 1
"大雪" 1
"天下" 1
"天下第一" 1
"天从人愿" 1
"天地" 1
"天天" 1
"天府" 1
"天色" 1
"夫人" 1
"夭亡" 1
"头" 1
"夺取" 1
"奉" 1
"奢侈" 1
"好些" 1
"好日子" 1
"如意" 1
"妃" 1
"妥" 1
"妹子" 1
"妻" 1
"始祖" 1
"姐妹" 1
"委" 1
"姨母" 1
"姨父" 1
"姬" 1
"娘家" 1
"娴雅" 1
"娶" 1
"婢" 1
"媛" 1
"媳" 1
"嫂" 1
"嫔" 1
"嫖娼" 1
"嫡亲" 1
"子侄" 1
"子弟" 1
"学" 1
"学名" 1
"孽" 1
"孽障" 1
"宁府" 1
"宅子" 1
"安身" 1
"官" 1
"实则" 1
"实招" 1
"审问" 1
"室" 1
"宫" 1
"家务" 1
"家小" 1
"家族" 1
"家眷" 1
"家计" 1
"容貌" 1
"寂寞" 1
"寄" 1
"密室" 1
"富" 1
"富贵" 1
"寻" 1
"小事" 1
"小姐" 1
"小姑" 1
"小巧" 1
"小时" 1
"少" 1
"尽" 1
"局" 1
"局外" 1
"居家" 1
"崇" 1
"巧" 1
"差" 1
"帐" 1
"帑" 1
"带来" 1
"席" 1
"常" 1
"年" 1
"并非" 1
"幸存" 1
"幼年" 1
"应允" 1
"应有" 1
"庙" 1
"废" 1
"度" 1
"座" 1
"开" 1
"弄" 1
"引诱" 1
"强" 1
"当" 1
"当下" 1
"形" 1
"彼" 1
"彼时" 1
"往事" 1
"征" 1
"徇情枉法" 1
"得知" 1
"德" 1
"忍" 1
"忙乱" 1
"忧愁" 1
"态" 1
"怎" 1
"怎么" 1
"怎么样" 1
"怒" 1
"怕" 1
"怜" 1
"思" 1
"急忙" 1
"性命" 1
"性情" 1
"怪" 1
"总管" 1
"恃" 1
"恩人" 1
"恰" 1
"恶" 1
"悄悄的" 1
"悲喜交集" 1
"情分" 1
"情缘" 1
"惊" 1
"惟有" 1
"想来" 1
"想起" 1
"惹" 1
"惹祸" 1
"意思" 1
"感" 1
"愿" 1
"慢慢" 1
"我家" 1
"戴" 1
"户" 1
"所有" 1
"手" 1
"手下" 1
"手下人" 1
"才略" 1
"打点" 1
"执意" 1
"扫" 1
"扭" 1
"扶" 1
"扶持" 1
"批" 1
"批语" 1
"找" 1
"承" 1
"折磨" 1
"报效" 1
"抬" 1
"拐卖" 1
"拐骗" 1
"拘禁" 1
"招摇" 1
"拜" 1
"拜望" 1
"拽" 1
"拿人" 1
"挂" 1
"按" 1
"挑" 1
"捎" 1
"捐躯报君恩" 1
"捕" 1
"据" 1
"授" 1
"掌管" 1
"排" 1
"接入" 1
"接风" 1
"措" 1
"携手" 1
"收银" 1
"改" 1
"攻" 1
"放屁" 1
"救" 1
"整人" 1
"文" 1
"斗鸡" 1
"料理" 1
"斜" 1
"斯" 1
"方可" 1
"施" 1
"旁" 1
"族长" 1
"无名" 1
"无处" 1
"无度" 1
"无庸" 1
"无影无踪" 1
"无所不至" 1
"无疑" 1
"日前" 1
"日头" 1
"日子" 1
"日期" 1
"旧" 1
"旧情" 1
"旨" 1
"早" 1
"时而" 1
"明" 1
"明白" 1
"易" 1
"春秋" 1
"晓" 1
"晚" 1
"晚间" 1
"景" 1
"景况" 1
"暂且" 1
"暇" 1
"暗喜" 1
"暴病" 1
"更" 1
"有人" 1
"有方" 1
"有法" 1
"有的是" 1
"服侍" 1
"朝廷" 1
"木" 1
"未决" 1
"未报躯犹在" 1
"未遂" 1
"机会" 1
"杂" 1
"权" 1
"来说" 1
"极富" 1
"果" 1
"某人" 1
"查" 1
"根" 1
"梦幻" 1
"棋" 1
"槁" 1
"模样" 1
"次" 1
"次日" 1
"正当" 1
"正房" 1
"正是" 1
"此事" 1
"此后" 1
"死灰" 1
"殚" 1
"殴" 1
"殴伤" 1
"段" 1
"殷勤" 1
"母子" 1
"每" 1
"每日" 1
"每每" 1
"水" 1
"没事" 1
"没有" 1
"治" 1
"治家" 1
"泣" 1
"注" 1
"海" 1
"消" 1
"消耗" 1
"淫" 1
"深" 1
"深知" 1
"混" 1
"清凉" 1
"渐" 1
"游" 1
"游山玩水" 1
"游览" 1
"溺爱" 1
"满" 1
"潇洒" 1
"火" 1
"灭" 1
"点" 1
"热闹" 1
"照管" 1
"熟" 1
"熟人" 1
"父母" 1
"爷" 1
"状" 1
"犹" 1
"独" 1
"狭" 1
"献" 1
"王老爷" 1
"珍珠如土金如铁" 1
"珠" 1
"理" 1
"甄" 1
"甚至" 1
"生事" 1
"甥" 1
"用" 1
"由" 1
"男子" 1
"畅" 1
"留心" 1
"疑" 1
"症" 1
"痣" 1
"白" 1
"白玉为堂金作马" 1
"白白" 1
"百万" 1
"皇" 1
"皇上" 1
"监" 1
"目" 1
"相会" 1
"相符" 1
"相貌" 1
"相逢" 1
"相隔" 1
"眉心" 1
"看上" 1
"真" 1
"眼底物多情" 1
"眼色" 1
"瞒" 1
"石" 1
"石头" 1
"破" 1
"碍" 1
"礼" 1
"祖父" 1
"祭" 1
"祸" 1
"禄" 1
"种" 1
"租" 1
"租赁" 1
"稀烂" 1
"稀疏" 1
"窝" 1
"立" 1
"立刻" 1
"立誓" 1
"竟自" 1
"竭力" 1
"第一" 1
"第三日" 1
"第二日" 1
"第四回" 1
"管辖" 1
"米粒" 1
"类" 1
"素性" 1
"繁华" 1
"纨" 1
"纵容" 1
"纺" 1
"细" 1
"细说" 1
"细软" 1
"细问" 1
"终日" 1
"经济" 1
"结亲" 1
"绔" 1
"络" 1
"绝" 1
"统制" 1
"继" 1
"继承" 1
"绩" 1
"绰号" 1
"维持" 1
"缺" 1
"罕" 1
"罪孽" 1
"美事" 1
"老大" 1
"老父" 1
"而且" 1
"耍" 1
"聘选" 1
"聚合" 1
"聚赌" 1
"肌骨莹润" 1
"肯" 1
"胎" 1
"胡乱" 1
"胭脂" 1
"膏粱" 1
"自不必说" 1
"自从" 1
"自在" 1
"自己" 1
"自幼" 1
"自身" 1
"致" 1
"臼" 1
"舍" 1
"舟" 1
"莫不" 1
"落花流水" 1
"葫芦僧乱判葫芦案" 1
"蒙" 1
"蓄" 1
"薄" 1
"薄命" 1
"薄命女偏逢薄命郎" 1
"藏" 1
"虑" 1
"虚" 1
"虚名" 1
"虚张声势" 1
"虽然" 1
"虽说" 1
"行装" 1
"街" 1
"街门" 1
"衣冠" 1
"表字" 1
"袋" 1
"袭" 1
"裁" 1
"西南" 1
"要紧" 1
"见怪" 1
"观" 1
"视为" 1
"角" 1
"角门" 1
"解释" 1
"触犯" 1
"言语" 1
"训" 1
"议论" 1
"许多" 1
"设" 1
"识" 1
"识字" 1
"该" 1
"说明" 1
"说道" 1
"诵" 1
"诵读" 1
"请安" 1
"谁料" 1
"调停" 1
"谚" 1
"财" 1
"贴" 1
"贵" 1
"贵人" 1
"贾不假" 1
"贾兰" 1
"贾珠" 1
"贾琏" 1
"贾赦" 1
"贾雨村" 1
"赞" 1
"起初" 1
"趋" 1
"身" 1
"身亡" 1
"身长" 1
"躲" 1
"转" 1
"转卖" 1
"轻" 1
"较之" 1
"达" 1
"过去" 1
"过日子" 1
"过来" 1
"过虑" 1
"迎接" 1
"迎春" 1
"近因" 1
"还有" 1
"还要" 1
"这般" 1
"进去" 1
"远远" 1
"追索" 1
"退" 1
"退堂" 1
"逃往" 1
"道谢" 1
"遣" 1
"遭" 1
"遭遇" 1
"遮" 1
"避" 1
"那些" 1
"那时" 1
"那里" 1
"郡主" 1
"酬" 1
"醉" 1
"采" 1
"采办" 1
"销" 1
"锦绣" 1
"长孙" 1
"长远" 1
"门外" 1
"闲" 1
"闲谈" 1
"间" 1
"闹" 1
"阔" 1
"阿房宫" 1
"降" 1
"隔" 1
"难" 1
"难道" 1
"集" 1
"雪" 1
"雷" 1
"震" 1
"霸" 1
"青春" 1
"静" 1
"非" 1
"靠" 1
"面" 1
"面善" 1
"须" 1
"顽" 1
"顿" 1
"颇" 1
"题" 1
"颠倒" 1
"风" 1
"风光" 1
"风流" 1
"饭" 1
"饭后" 1
"饰" 1
"馀" 1
"馈送" 1
"马" 1
"高" 1
"魂" 1
"鸾" 1
"齐整" 1
"龙" 1
"龙王来请金陵王" 1
